 আওয়ামী মোবাইল - সেরা দামে ফালতু ফোন | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 আওয়ামী ফ্রিজ – মাথা বাঁচাবে না উল্টো ঘেমে একাকার | ঠকবাজ নেট | মাইনাস ওয়ারেন্টি
 পাগলা পাওয়ার স্ট্রিপ – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ফেক পাওয়ার | পালি গোল্ডেন ওয়ারেন্টি
 ঝাপসা বাইক – নেটওয়ার্ক ছাড়া ফালতু স্পিড | হিরো স্পিকার | মাইনাস ওয়ারেন্টি
 জনি সিং ফ্রিজ – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ফেক পাওয়ার | লাইফটাইম ধোঁকা
 মিয়া খলিফা ফ্রিজ – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | ফাঁকা | ৫ মিনিটের ওয়ারেন্টি
 হিরো আলম টিভি – এক মিনিটেই ফুল ডিসচার্জ | ঠকবাজ টেক | জিরো স্পীড
 মামুনুল বাইপাস – সবকিছু ঝাপসা উদাম দেখাবে | উড়া ব্ল্যাক | ১ মিনিটের গ্যারান্টি
 উড়াধুড়া জ্যাকেট – বসলেই ভাঙবে কোমর ব্যথার প্রিমিয়াম গ্যারান্টি | ফেক পাওয়ার | জিরো টেষ্ট
 হিরো আলম টুথপেস্ট – দেখতে ঝাপসা ব্লার এইচডি লুক | খলিফা ভিশন | পালি গোল্ডেন ওয়ারেন্টি
 হেলেনা বাল্ব – কান ফাটা সুর সুরের গ্যারান্টি নাই | ফাঁকি ওয়্যার | ১০০ বছরের ওয়ারেন্টি
 ফাঁকা সিম – কান ফাটা সুর সুরের গ্যারান্টি নাই | মি আওয়ামী | লাইফটাইম সাইলেন্স
 পাগলা ছাতা – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | ঠকবাজ নেট | ৫০ বছরের ধোঁকা
 হাসিনা হেডফোন – মাথা বাঁচাবে না উল্টো ঘেমে একাকার | পাকনামো ফ্যাশন | ১ সেকেন্ডের ওয়ারেন্টি
 পাগলা সিম – এক কানে সাউন্ড অন্য কানে নীরবতা | ফেকপ্যাড | নো গ্যারান্টি
 পাকনামো জুতা – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | চুক্তি ফ্যাব্রিকস | জিরো ওয়ারেন্টি
 ফাঁকা হেডফোন – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | ওবায়দুল মেগা সাউন্ড | পালি গোল্ডেন ওয়ারেন্টি
 মিয়া খলিফা সিম – ২ পার্সেন্টে চার্জ শেষ | হিরো অফিসিয়াল | ৫০ বছরের ধোঁকা
 সাকিব শ্যাম্পু – বসলেই ভাঙবে কোমর ব্যথার প্রিমিয়াম গ্যারান্টি | পাকনামো ফ্যাশন | ৩ সেকেন্ডের ওয়ারেন্টি
 হিরো আলম হেলিকপ্টার – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | হিরো স্পিকার | পালি গোল্ডেন ওয়ারেন্টি
 ধোঁকাবাজ গেমিং চেয়ার – টেক-অফ করবে কিন্তু ফিরবে না | বর্ডার এয়ার | ৫০ বছরের ওয়ারেন্টি
 সাকিব ফ্যান – মিউজিক বাজলে কান ফেটে রক্ত আসবে | ঝাপসা হোম | জিরো টেষ্ট
 ফাঁকি চার্জার – আলো দেবে না শুধুই বিল তুলবে | ঠকবাজ টেক | লাইফটাইম ট্রমা
 পাকনামো ক্যামেরা – ১০০% স্লো চার্জের গ্যারান্টি | ধান্দা ডিসপ্লে | ১ মিনিটের গ্যারান্টি
